datetime,open,high,low,close,volume
2021-04-01 00:30:00,58739.46,59092.97,58720.82,58903.48,992.943807
2021-04-01 01:00:00,58903.47,59240.07,58903.47,59221.95,841.741801
2021-04-01 01:30:00,59221.95,59314.41,59076.96,59132.25,867.078305
2021-04-01 02:00:00,59132.25,59230.0,58931.43,59143.72,651.4241939999999
2021-04-01 02:30:00,59139.74,59309.44,59037.69,59065.26,599.7404300000001
2021-04-01 03:00:00,59065.25,59250.0,59014.9,59086.99,620.597214
2021-04-01 03:30:00,59086.99,59165.27,58943.81,58991.04,602.602963
2021-04-01 04:00:00,58991.03,59130.42,58941.56,59119.02,704.7901919999999
2021-04-01 04:30:00,59119.02,59232.59,59000.0,59093.99,624.095828
2021-04-01 05:00:00,59093.99,59150.0,58622.0,58869.99,1071.1425290000002
2021-04-01 05:30:00,58869.99,58965.45,58660.77,58852.58,878.948971
2021-04-01 06:00:00,58852.58,58970.0,58750.0,58764.79,668.287421
2021-04-01 06:30:00,58764.79,59032.34,58757.55,58912.88,561.430899
2021-04-01 07:00:00,58912.88,59016.88,58659.02,58731.61,847.019232
2021-04-01 07:30:00,58734.41,58923.46,58500.2,58871.13,1027.8956
2021-04-01 08:00:00,58870.39,58937.34,58636.0,58817.77,1041.514893
2021-04-01 08:30:00,58817.78,59490.0,58807.05,59332.85,1694.543459
2021-04-01 09:00:00,59332.84,59348.43,58564.01,58839.7,1628.619413
2021-04-01 09:30:00,58839.7,59256.42,58811.36,59001.01,1186.510635
2021-04-01 10:00:00,59001.01,59001.01,58722.01,58820.19,944.781262
2021-04-01 10:30:00,58820.19,58974.34,58650.0,58708.73,1094.240857
2021-04-01 11:00:00,58708.74,58850.0,58500.0,58630.99,1707.046827
2021-04-01 11:30:00,58628.86,58628.87,58115.0,58386.46,2186.9666500000003
2021-04-01 12:00:00,58386.45,58695.98,58300.0,58584.32,1516.88767
2021-04-01 12:30:00,58584.32,58727.34,58375.51,58691.22,939.227362
2021-04-01 13:00:00,58691.22,58740.82,58440.03,58730.06,932.872413
2021-04-01 13:30:00,58730.07,59100.99,58712.0,58928.94,1332.9932629999998
2021-04-01 14:00:00,58928.93,59111.71,58834.99,58930.34,1029.833065
2021-04-01 14:30:00,58930.34,59087.81,58771.17,58990.1,951.346833
2021-04-01 15:00:00,58990.11,59033.26,58844.61,58999.86,1022.900983
