datetime,open,high,low,close,volume
2021-04-01 00:30:00,1919.37,1937.82,1919.37,1924.24,13731.85823
2021-04-01 01:00:00,1924.23,1933.84,1920.92,1932.38,12255.56693
2021-04-01 01:30:00,1932.37,1934.98,1923.61,1927.24,10326.11562
2021-04-01 02:00:00,1927.31,1944.0,1927.11,1939.81,11642.76948
2021-04-01 02:30:00,1940.0,1944.66,1924.65,1927.56,13349.70121
2021-04-01 03:00:00,1927.56,1934.0,1924.3,1925.4,10866.66098
2021-04-01 03:30:00,1925.34,1926.0,1912.64,1914.64,13263.84333
2021-04-01 04:00:00,1914.89,1923.18,1913.52,1922.8,10804.45403
2021-04-01 04:30:00,1923.04,1928.48,1917.86,1924.24,12421.0996
2021-04-01 05:00:00,1924.24,1926.26,1899.88,1915.92,17291.67136
2021-04-01 05:30:00,1916.22,1920.67,1902.91,1913.03,11371.61683
2021-04-01 06:00:00,1913.03,1918.3,1908.38,1909.12,8725.5965
2021-04-01 06:30:00,1909.12,1919.66,1909.11,1916.32,7759.98904
2021-04-01 07:00:00,1916.46,1926.08,1912.68,1915.25,12527.67954
2021-04-01 07:30:00,1915.25,1932.0,1909.0,1931.34,12054.57748
2021-04-01 08:00:00,1931.11,1932.01,1920.21,1926.31,17109.24726
2021-04-01 08:30:00,1926.3,1964.54,1926.3,1960.88,32642.34714
2021-04-01 09:00:00,1960.89,1967.82,1932.47,1943.27,29220.0851
2021-04-01 09:30:00,1943.36,1956.97,1943.0,1946.45,21608.04044
2021-04-01 10:00:00,1946.46,1946.76,1934.33,1937.52,12726.53321
2021-04-01 10:30:00,1937.44,1943.5,1933.03,1934.46,12632.5204
2021-04-01 11:00:00,1934.54,1937.32,1922.44,1929.24,16764.86018
2021-04-01 11:30:00,1929.5,1929.66,1906.0,1913.88,18704.37441
2021-04-01 12:00:00,1913.88,1927.0,1911.23,1920.07,12217.44444
2021-04-01 12:30:00,1920.08,1925.5,1912.0,1923.58,13227.079570000002
2021-04-01 13:00:00,1923.7,1924.99,1914.63,1922.0,12650.42616
2021-04-01 13:30:00,1921.99,1936.0,1921.7,1932.36,13289.63117
2021-04-01 14:00:00,1932.31,1942.0,1931.32,1934.0,12093.88397
2021-04-01 14:30:00,1934.0,1934.21,1920.0,1926.23,14586.48411
2021-04-01 15:00:00,1926.22,1934.0,1922.26,1932.05,12587.64128
2021-04-01 15:30:00,1932.04,1945.96,1929.74,1937.14,13146.58589
2021-04-01 16:00:00,1937.07,1947.99,1933.18,1944.39,11031.17558
2021-04-01 16:30:00,1944.39,1956.67,1938.94,1943.1,18502.29945
2021-04-01 17:00:00,1943.1,1949.33,1938.55,1946.17,10679.86228
2021-04-01 17:30:00,1946.39,1959.63,1944.76,1959.55,12962.31614
2021-04-01 18:00:00,1959.64,1965.83,1929.5,1940.3,30284.28936
2021-04-01 18:30:00,1940.3,1943.23,1885.02,1937.61,43973.47943
2021-04-01 19:00:00,1937.59,1975.78,1935.02,1967.29,38304.91901
2021-04-01 19:30:00,1967.13,1984.77,1960.0,1966.67,32151.75697
2021-04-01 20:00:00,1966.67,1980.12,1962.89,1974.12,13319.90985
2021-04-01 20:30:00,1974.25,1983.35,1965.69,1976.74,14996.70524
2021-04-01 21:00:00,1977.07,1982.76,1966.81,1969.75,13040.31397
2021-04-01 21:30:00,1969.94,1974.03,1961.53,1962.84,9144.06713
2021-04-01 22:00:00,1962.84,1968.7,1950.36,1963.45,9212.10291
2021-04-01 22:30:00,1963.45,1968.59,1954.38,1962.39,8570.603799999999
2021-04-01 23:00:00,1962.46,1972.63,1962.45,1971.62,11510.60394
2021-04-01 23:30:00,1971.69,1978.9,1969.16,1973.06,10061.00336
2021-04-02 00:00:00,1973.06,1976.81,1966.74,1968.05,10239.20454
2021-04-02 00:30:00,1968.05,1972.53,1948.79,1953.64,15833.79441
2021-04-02 01:00:00,1953.58,1962.59,1948.48,1958.16,10941.22193
2021-04-02 01:30:00,1958.15,1969.6,1957.4,1969.24,8889.39215
2021-04-02 02:00:00,1969.24,1995.69,1969.24,1995.54,36191.62148
2021-04-02 02:30:00,1995.55,2004.3,1988.61,1990.96,35689.25539
2021-04-02 03:00:00,1991.09,2003.49,1982.14,1997.06,31438.21643
2021-04-02 03:30:00,1997.53,2010.44,1992.48,2005.34,29067.37397
2021-04-02 04:00:00,2005.33,2006.44,1990.0,1996.63,10117.91864
2021-04-02 04:30:00,1996.63,2000.8,1989.59,1991.55,10394.84068
2021-04-02 05:00:00,1991.33,1997.0,1987.34,1995.37,8118.97416
2021-04-02 05:30:00,1995.43,2000.46,1991.25,1995.19,14958.67008
2021-04-02 06:00:00,1995.19,1996.23,1988.42,1990.63,10012.69191
2021-04-02 06:30:00,1990.62,1995.49,1988.1,1992.0,9825.6268
2021-04-02 07:00:00,1992.0,2000.0,1980.87,1995.81,19165.70182
2021-04-02 07:30:00,1995.93,2008.5,1995.56,2006.58,18314.330370000003
2021-04-02 08:00:00,2006.37,2007.0,1991.77,1994.71,11530.61516
2021-04-02 08:30:00,1994.66,2006.0,1994.07,2002.41,12578.08677
2021-04-02 09:00:00,2002.63,2005.21,1991.0,1991.31,12372.81218
2021-04-02 09:30:00,1991.31,1994.56,1982.02,1990.01,15209.2805
2021-04-02 10:00:00,1990.0,1998.3,1988.88,1995.58,12887.53741
2021-04-02 10:30:00,1995.49,1996.91,1988.39,1995.54,7987.26819
2021-04-02 11:00:00,1995.54,2002.0,1993.0,2000.22,7107.22524
2021-04-02 11:30:00,2000.25,2005.0,1996.14,2002.74,8223.95536
2021-04-02 12:00:00,2002.75,2006.88,1998.45,2005.61,10630.20322
2021-04-02 12:30:00,2005.52,2009.59,1991.58,1998.9,19040.87783
2021-04-02 13:00:00,1999.03,2005.0,1997.74,2005.0,9392.03602
2021-04-02 13:30:00,2005.0,2007.0,1995.0,1997.94,10057.64263
2021-04-02 14:00:00,1997.94,2007.48,1986.7,2007.36,16197.97074
2021-04-02 14:30:00,2007.39,2033.0,2004.28,2029.21,36154.59978
2021-04-02 15:00:00,2029.29,2075.0,2023.07,2070.02,64149.27729
2021-04-02 15:30:00,2070.15,2083.5,2054.67,2072.27,39262.47402
2021-04-02 16:00:00,2072.25,2075.91,2062.68,2073.89,19483.38072
2021-04-02 16:30:00,2073.74,2082.32,2040.67,2063.43,27958.83914
2021-04-02 17:00:00,2063.47,2071.0,2050.2,2058.72,15017.088629999998
2021-04-02 17:30:00,2058.72,2060.91,2043.78,2050.79,15282.47911
2021-04-02 18:00:00,2050.78,2056.2,2048.31,2054.18,7594.28604
2021-04-02 18:30:00,2054.18,2062.24,2048.09,2052.15,8346.303049999999
2021-04-02 19:00:00,2052.15,2056.61,2046.15,2054.83,7789.7453
2021-04-02 19:30:00,2054.84,2059.8,2031.12,2057.1,19779.99718
2021-04-02 20:00:00,2057.08,2070.52,2055.0,2062.63,13061.30009
2021-04-02 20:30:00,2062.7,2083.0,2061.0,2076.01,16667.89604
2021-04-02 21:00:00,2076.0,2108.0,2073.18,2091.01,35239.19171
2021-04-02 21:30:00,2091.01,2100.0,2078.41,2085.98,14137.22203
2021-04-02 22:00:00,2085.98,2102.73,2082.96,2091.23,12803.94566
2021-04-02 22:30:00,2091.22,2101.97,2084.09,2099.9,10078.13673
2021-04-02 23:00:00,2099.7,2115.0,2092.45,2110.06,15966.65144
2021-04-02 23:30:00,2110.46,2144.15,2110.1,2141.29,26502.38925
2021-04-03 00:00:00,2141.49,2146.0,2127.81,2133.69,18737.25135
2021-04-03 00:30:00,2133.69,2138.12,2106.11,2111.87,18023.3877
2021-04-03 01:00:00,2111.84,2125.14,2106.42,2121.25,13671.78538
2021-04-03 01:30:00,2121.26,2121.76,2103.34,2103.94,10991.33957
2021-04-03 02:00:00,2103.95,2109.47,2079.89,2103.67,21631.31887
2021-04-03 02:30:00,2103.67,2103.68,2080.0,2096.8,21912.00401
2021-04-03 03:00:00,2096.83,2111.71,2096.66,2109.0,11186.93224
2021-04-03 03:30:00,2109.0,2109.51,2100.0,2102.42,7837.48437
2021-04-03 04:00:00,2102.39,2102.95,2089.0,2093.1,8850.52171
2021-04-03 04:30:00,2093.07,2102.0,2087.51,2100.9,7973.07225
2021-04-03 05:00:00,2100.9,2103.43,2093.17,2099.78,7557.442919999999
2021-04-03 05:30:00,2099.78,2106.74,2093.05,2093.18,9662.30054
2021-04-03 06:00:00,2093.05,2106.01,2092.36,2105.65,7754.60283
2021-04-03 06:30:00,2105.66,2122.0,2101.38,2121.33,11261.63879
2021-04-03 07:00:00,2121.33,2128.48,2112.33,2126.03,15775.16104
2021-04-03 07:30:00,2126.05,2126.5,2108.2,2118.35,15152.87423
2021-04-03 08:00:00,2118.11,2122.5,2110.0,2111.35,11184.30022
2021-04-03 08:30:00,2111.37,2130.0,2111.35,2112.27,16473.10057
2021-04-03 09:00:00,2112.27,2115.58,2087.53,2095.35,20080.59793
