date,TLT,IEI,SHY,TBF,BIL,VCLT,VCIT,HYG,LQD,VCSH,VNQ,GLD,PFF,TIP,MBB
2007-06-26,0.000237473284255474,0.0005038798750377623,-0.0006243756243755889,0.003455005083181072,0.0002175805047867278,-0.0031056999495316616,0.0,0.0029211295034079566,-0.00019208605455253776,-0.0008347729052885423,-0.0038532895675752253,-0.01257178333074669,0.0010133765707336269,-0.0020263424518743955,0.0001012145748988372
2007-06-27,0.0009496676163342628,0.001208702659145896,-0.0001249531425715996,-0.004504733390139212,-0.0002175331738089626,0.003350756519995655,0.0,-0.0034951456310679556,0.0,0.0007645949579687023,0.025644699140401236,0.0007859163784973949,-0.0004049402713100451,0.0005076142131979407,0.0006072259892723639
2007-06-28,-0.00023719165085384278,-0.0014084507042253578,-0.00024993751562104504,0.0032549334713388293,0.0004351610095734556,-0.003076422760191073,0.0,-0.005261106780982134,-0.0010566762728145959,-0.0015065606208231534,-0.005168319597709241,0.009266530548138894,0.0030382823577072247,-0.0016235413495687123,-0.0016182866390210457
2007-06-29,0.01032028469750895,0.003223856538383973,0.0019999999999999575,-0.012197549949640391,0.0004349717268378236,0.011337022903139461,-0.006637904270201537,-0.002840352595494535,0.005673622463698466,0.002664460015188717,-0.0037910699241785455,0.00015561780267648467,0.0020193861066234715,0.005996544364264696,0.0017222165940634355
2007-07-02,0.0014089468122578906,-0.002510544286001205,-0.0031187624750499,-0.004072777761707889,-0.004130434782608646,0.0027195373954858673,0.0,0.0018662213927904698,-0.006980302161025091,0.0012383002774563135,0.02311486962649754,0.01166951921580831,0.0008061265618701965,-0.0015154576682158585,-0.0009101941747571724
2007-07-03,-0.0060968460546372396,-0.0014094432699083919,-0.00037542235014392615,0.0057770940525508595,0.0,-0.005164034208350331,0.0,-0.0018627450980391934,0.0001925854597978838,-0.0013952007947292794,-0.0027552004408321097,-0.004306367271608754,0.004832863471606968,-0.004047354042294764,-0.0007085737422816822
2007-07-04,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-05,-0.011206794856671027,-0.004133481197701347,-0.0013770655983975893,0.011505421417933032,0.0,-0.009339439090628001,0.0,-0.0036342206070131083,-0.006450370655627242,-0.0023962374855013664,0.015057328360270803,-0.004942848316342187,-0.0014028056112224507,-0.004165396728639752,-0.0035453808752025358
2007-07-06,-0.004056311142925187,-0.0015185260174124893,-0.00012536041118203466,0.005422961699233816,0.0004365858982753988,-0.004877875585830867,0.0,0.0010843848580441584,-0.0019379844961240585,-0.00095563941876488,-0.0012248230811105526,0.008382489909965726,-0.002097130242825639,-0.0021424199143031397,-0.0021347971942666253
2007-07-09,0.003593675131768054,0.0010138902970699434,0.0007522567703107831,-0.005114571912492305,0.00021819768710462832,0.004269580071370348,0.0,0.0030526834071885997,0.00203883495145625,0.0012433761894175828,-0.0006812917291183697,0.006465517241379337,0.0008949130727696339,0.002760453941314753,0.0007131214343929033
2007-07-10,0.016949152542372902,0.005874607515446149,0.001879228263593156,-0.015369247039826736,0.00021815008725999149,0.012394025936143109,0.0,-0.00265069703514624,0.006879178374188625,0.0035099303600024953,-0.025361330788110162,0.003517895380850474,-0.004219409282700439,0.008360522022838575,0.003461264379517349
2007-07-11,-0.010328638497652694,-0.002416675057899598,-0.0005001875703387775,0.0063688503916997695,0.0,-0.006910724520974448,0.0,-0.007481051284575303,-0.004522709776751336,-0.0010055487163019231,-0.001958589815332968,-0.00259106843468986,-0.0016142050040356213,-0.00434782608695659,-0.0009130567109667161
2007-07-12,-0.00343927893738131,-0.0011103260320985105,-0.0006255473539348351,0.004022515234598269,0.00021810250817880066,-0.003014763226707963,0.0,0.0029753049687592696,-0.003963267278878652,-0.001363036284768826,0.01289599102887583,0.008863080684596552,0.002425222312045363,-0.003351274499847652,-0.000710804224208036
2007-07-13,0.002737117696060978,0.00080840743734855,0.0005007511266901134,-0.0021711259700517454,0.00021805494984731815,0.002731005304691768,0.0,0.004153070305547332,0.00436723602484461,0.0006080514597527731,0.009548851370052555,0.0001514692517419739,-0.00020161290322576634,0.0015284287752191327,-0.0007102936693424434
2007-07-16,0.0096131023023972,0.002322294022617021,0.0010010010010009797,-0.009688722373746659,0.00021800741225212812,0.0066886147820496514,0.0,0.00039389463318568443,0.002608947724417917,0.0016500352455534688,-0.008361891706648382,-0.003180372557928335,-0.001008267795926684,0.0030521924916064413,0.002541181064489427
2007-07-17,-0.002115904549194694,-0.0008058829455021486,-0.0006249999999999645,0.00441816021502477,0.00043591979075841366,-0.0045620949415939764,0.0,0.001181218623880208,-0.0021202775636083157,-0.0009771131409940512,-0.0035941387890517707,-0.001063506532968599,-0.0006055712555510928,-0.0015214524799676,-0.0008114413226493385
2007-07-18,0.003769584167746415,0.0025204153644520617,0.001500938086303819,-0.008344469592219779,-0.00021786492374723334,0.00451740780001615,0.0,-0.007472224953298505,0.0028974309445624602,0.002141892138084205,-0.0022197558268589983,0.013231939163498168,-0.002221773379115319,0.0045713124746038485,0.00142117551517613
2007-07-19,-0.00023471423541833144,-0.00040225261464191513,-0.0001248907206193444,0.0024820501427754047,0.000217912399215472,-0.0016244976963181135,0.0,0.0010599306587419446,-0.0021186440677965993,-0.0005945697389666554,0.003754171301445996,0.005854097868507963,-0.0008097165991902661,0.0012134695115785675,0.0005068423720222722
2007-07-20,0.009038619556285902,0.0036217303822937566,0.00162378216337741,-0.00728804480342829,0.0004357298474946215,0.003694850286986521,0.0,-0.0025431192297416805,0.0027986875120632315,0.0019766581708171504,-0.017453940989056532,0.008506193105506538,-0.004457050243111808,0.0038379961620037917,0.0025329280648429585
2007-07-23,-0.0016286644951140133,0.0,-0.000748222970445221,-3.430865207029672e-5,0.0,-0.0008926474620410696,0.0,-0.002212301587301577,-0.001154845539409011,-0.00021500293315265335,-0.0173410404624278,-0.0016277005031074198,-0.0010175010175009597,-0.002112888620585509,-0.0001010611419909562
2007-07-24,0.003728734560708546,0.0018043303929429892,0.0009983776363409248,-0.000428843437837595,0.0,-0.001087270870124249,0.0,-0.005736898097974668,-0.0012525291453898222,0.0005661062570762991,-0.02022955523672879,0.0,-0.01181503361173366,0.0031256301673723333,-0.00010107135637751067
2007-07-25,0.0019735314604133005,0.0009005403241945509,0.0007480364044383777,-0.004492352712558101,0.00026567944250871056,0.0018941692235383088,0.0,-0.00950000000000003,0.0007717538105344231,0.0010162796904191619,-0.010836139991214072,-0.008448199199644185,-0.005978148835291675,0.0030153784299930785,0.00010108157282918128
2007-07-26,0.008342022940563073,0.006697990602819171,0.002367011336738479,-0.011529634898055965,0.00016981551068740518,0.0015161594561992281,0.0,-0.014134275618374473,-0.002120686331212636,0.0037879838157536924,-0.018356772760917763,-0.018684603886397606,-0.01119867274989629,0.004709890770618287,0.003940772185162697
2007-07-27,0.002872572676088705,0.0008937437934459127,0.0011185682326622349,0.000935632602014909,0.00043535045711804804,-0.0034991994813817614,0.0,-0.016692268305171627,-0.0036707882534775453,-0.0012543550058396978,-0.033177499622983,-0.003655750190403794,0.005033557046979908,0.0014961101137042836,-0.0015091125632864643
2007-07-30,-0.0028643446379468377,-0.002083540033733584,-0.0012414649286156961,0.0008689450669069352,-0.0008703220191470659,-0.00718807523699453,0.0,0.009685482191210236,0.0015512895094046595,-0.0014332215217252662,0.019341756356262594,0.005503745604647599,-0.0025041736227046025,-0.0010955084154964589,-0.0006049606775559818
2007-07-31,0.007238883143743485,0.0022867369258302247,0.0016159105034182157,-0.0050735676704228355,0.0013066202090591282,0.006175321548595978,0.0017046519316171484,0.003402784940691026,-0.0004840271055178815,-0.0005837699179526314,-0.00397857689364944,0.000304090010643306,0.006276150627615152,0.004985044865403789,0.000504439063761069
2007-08-01,-0.006046087154916737,-0.005555004463842895,-0.004715810374782768,-0.0009755769360155931,-0.004349717268377463,-0.000488428198588087,0.0,-0.0085310531774806,-0.001549636803874059,0.00015917377441526477,0.013212475034567512,0.0021279829761361993,-0.014137214137214131,-0.008531746031746026,-0.0022184128264596033
2007-08-02,0.0025249626994146546,0.001895261845386511,0.0004987531172068833,-0.0011520005974719816,0.00021843599825246854,0.0037988913678723983,0.0,0.005702436495593542,-0.0013580366669900142,0.00018756780682786117,0.016527672479150924,-0.0006067040800850333,0.0031632222690847443,0.0005003001801080364,0.00040424456796353753
2007-08-03,0.0066399542072125076,0.004082039028275554,0.00249252243270193,-0.004632539299188629,-0.0004367765887747548,0.0030290867315796942,0.0,0.0,0.0049538610976201155,0.002865555441110171,-0.038633651551312695,0.012141447867658176,-0.003762875762034939,0.003100310031003123,0.003737751288008936
2007-08-06,-0.007278517002160816,-0.0031730292513633437,-0.001243162605668751,0.004833940050975497,0.0010924186148131342,-0.005670965136494728,0.0,-0.002164948453608183,-0.003479605644693596,-0.0013295187878642391,0.03491078355314197,-0.0025491078122657326,-0.011225760165432181,-0.006580259222332967,-0.0018115942028984764
2007-08-07,-0.0008019246190858905,-0.001392619118671049,-0.0008712969878019341,-0.0009737225487653895,0.00021824530772584046,0.0017256606352773177,0.0,0.007128835623514802,0.0027158098933074797,-0.0007227401426472046,0.005547226386806451,-0.0006013229104027668,0.0038626517851426062,0.00012043356081895278,0.001814882032667802
2007-08-08,-0.012153175877092436,-0.0015937842414582785,-0.0007474772642332413,0.01574144302462307,-0.00043639537420894656,-0.006987345011926449,0.0,0.0117972917521542,0.0010640355968272338,-0.0018809093380404785,0.0395109586998659,0.004362214199759206,0.009778911564625868,-0.0037329908080118803,-0.00342190016103063
2007-08-09,0.0013927576601671838,0.004290132694801881,0.002867472883680389,9.088120690248492e-5,0.0008731717965509528,-3.469619147350617e-5,0.0,-0.0010138902970697995,-0.0008696492414725017,0.003003037170673966,-0.011044176706827252,-0.019619589636064135,-0.005473684210526274,0.0032232070910555317,0.002120783680064714
2007-08-10,-0.0023180343069077753,-0.0013908205841446511,-0.0003729487817006606,-0.0020014618055949813,0.0006543075245365569,-0.0004454897723231233,0.0,-0.0020298386278291163,-0.004448742746615164,-0.0001084747877653537,-0.03016678752719359,0.01695692025664527,-0.010446655376799417,-0.0022088353413654504,-0.0008062078000604484
2007-08-13,0.0029042750929368032,0.0017906884202149506,0.0008705384902376246,-0.001058259050477152,0.00021795989537920683,0.0018782136514518795,0.0,0.007322282111257997,0.003497182824946565,0.0004417459103051719,-0.004785404516225622,-0.004656752290821513,-0.00206432567144062,0.0044274501911853266,-0.00020171457387806586
2007-08-14,0.0026641955287849415,0.012115193644488568,0.0013667992047713647,-0.0033601960240196866,-0.000217912399215472,0.0015863735216688694,0.0,-0.007773851590105967,0.006257502420135526,0.0017747084205093984,-0.02870022539444022,0.000452761847268354,-0.009431939978563725,0.0012021638950110655,0.0008070210834257873
2007-08-15,-0.003581330868761579,-0.007653061224489807,0.001364933614592374,0.0018569700344866033,0.00021795989537920683,-0.004807178522252802,0.0,0.005596255596255567,-0.0027090885302424846,-0.000912666968530611,-0.01686262376237629,-0.0024136370493288697,-0.015581043064271778,0.0,-0.00362866646507408
2007-08-16,0.01031884057971015,0.007217718014633221,0.0019826517967781484,-0.011758186246051128,0.0013074743952931416,0.003579038972792134,0.0,-0.0013153900637457802,-0.009692779033963341,0.002144956272350628,0.040125885129818996,-0.021926508392559937,-0.011211255220927788,0.002201320792475474,0.004248861911987878
2007-08-17,-0.0040165251319714745,-0.0031412584666732834,0.0008656937917388992,0.009546130314739111,0.0006528835690967145,-0.0070410121640535435,0.0,0.010131712259371834,0.001753360607831744,-0.0013235074856254463,0.022692889561270805,0.005102040816326503,0.0264562027567809,0.0032947284345047753,0.0022161781001309444
2007-08-20,0.0005761032377001631,0.0020679468242245985,0.0012356357345853738,-0.004412777115255124,0.0008699434536756472,0.005273356841068618,0.0,-0.009528585757271843,0.007195643718397461,0.0007698262089031124,0.018343195266272327,0.0016920473773265562,0.0045462421485812764,-9.951238929237642e-5,0.0011056387576640811
2007-08-21,0.004836480884385095,0.0028498427672955192,0.0013575219054671038,-0.004009483430215041,-0.00021729682746643013,0.0027473906295019,0.0,-0.005164556962025368,0.0020274184205445835,0.0018983395008745007,0.004648460197559459,-0.0007678132678134423,0.008626581773570058,0.0034842754777069827,0.0020090361445783754
2007-08-22,-0.0016044006417602632,-0.0031357177853992475,-0.0013556815380823199,0.0018745628351596495,0.0,-0.0008928963146553862,0.0,0.007736156351791584,0.0020233163117833485,-0.0015059146314355598,0.012145748987854301,0.0050714615029969655,0.0010688328345446164,-0.002291974321160029,-0.0009028047066085779
2007-08-23,0.003443526170798865,-0.0012778924604345784,-0.0006170554115759244,-0.0041243085663029,-0.0006520321669202595,0.006103715541745675,0.0,0.006060606060606003,0.0004807692307692034,0.00019223362038822624,-0.017142857142857182,-0.0013761467889908778,0.010890454836643287,0.0005069632898935569,0.0013037809647980108
2007-08-24,0.00491878288721108,-0.0006889763779526888,-0.0018523092121512186,-0.0036327971607605764,-0.0002174858634188345,0.0018785888207982302,0.0,0.0025100401606425703,0.0022104757328207975,-0.0022039022990821087,0.005377906976744252,0.012249272699433426,0.001689902830587205,0.0012916045702930496,0.0009014423076923418
2007-08-27,0.005236198064883415,0.0017728750123115593,0.0013608808610664287,-0.005221786867280154,-0.0013051990428540848,0.004182085140037901,0.0,0.006509764646970513,-0.002685078634445734,0.0016188678122906494,-0.02168570189388463,-0.0019664196036907494,-0.002321805145508282,0.0011907124429450739,0.003602521765235659
2007-08-28,0.0016985618842712204,0.005800806213744995,0.0025945144551520628,-0.00146653261882148,0.0010890873448051463,0.0001961353394944719,0.0,-0.003481592039801047,0.008557692307692313,0.0035577325535356206,-0.03058962612679189,-0.005910882085480457,-0.006370759608454066,0.002973240832507405,0.0002991325157043267
2007-08-29,-0.002713090662446246,-0.0034213098729227206,-0.0012322858903266608,0.0024535357070493507,0.000652741514360338,-0.0033061567088957327,0.0,0.003993006497247655,-0.004576222709505234,-0.0012702407187180388,0.036585365853658625,0.007318188748284643,0.0032228214046395574,-0.004150197628458515,-0.001295853269537435
2007-08-30,0.006687825889820941,0.0037273173124079983,0.0008636644046885551,-0.007421181110795108,0.00021526418786681214,0.005708737911683094,0.0,0.0020885131775236995,0.002969064265874938,0.0013600326746439641,0.005147058823529328,-0.004086574844861451,-0.0021204410517386414,0.004365945624131749,0.00029943108094621356
2007-08-31,0.0007881995270802069,-0.0002931691586045259,0.0016025641025640463,0.0007789917830113234,-0.00021521785916914365,-0.001430967402221333,0.009515634915356879,0.009031361651448954,0.004679144385026689,-0.0033524921083647754,0.016532553035845058,0.010942249240121564,0.00828729281767957,-0.00039517881841525434,0.0017960486928757415
2007-09-03,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-09-04,-0.003600360036003524,-0.004398826979472169,-0.0054153846153845876,0.00029716482742423713,-0.003696455751250309,-0.0010448581019224835,0.0,0.0007868594472312216,-0.006843455945252342,0.0007103567899507551,0.013241220495106528,0.013830426939266413,-0.005057955742887291,-0.0035580154180669464,-0.007669322709163448
2007-09-05,0.008017163504968313,0.004909180166912126,0.0025986882811532453,-0.008770803134002357,0.00021824530772584046,0.007199466271746925,0.0,0.000392137592137621,0.003923820461288265,0.003359968695856009,-0.024005681818181985,0.0017793594306050498,-0.004660029654734142,0.004661773457647422,0.0028103984743551255
2007-09-06,-0.0025764534558081077,-0.002442598925256473,-0.0012342631449024232,0.001760736307910484,0.0,-0.0033283350681680667,0.0,-0.0005884670286541096,-0.002287893231649276,-0.0014149508920525758,0.00887789259205355,0.01924215512137355,2.1281123642522714e-6,-0.0021719814394314647,0.0008007206485837083
2007-09-07,0.014150943396226311,0.006660137120470195,0.0037073652990607655,-0.014287484375056853,0.000654593061313575,0.008404312619249746,0.0,-0.011402732723877035,0.0054462067647621576,0.0043030339773315164,-0.02409117137911119,0.007696776067383113,-0.002343046726863651,0.011477194023943909,0.007700770077007804
2007-09-10,0.007751937984496156,0.0021404942595835653,-0.0014774686037922254,-0.006801486769796905,0.00021805494984731815,0.004448685311190686,0.0,0.004275628915183523,0.002945927967309724,0.0012683923916110736,-0.01034737620103478,0.0033145986453380024,-0.0006399317406143587,0.0037171084808764105,0.0015879317189360519
2007-09-11,-0.0007692307692306943,-0.002524271844660244,0.00012330456226886704,0.0006976798131432312,-0.001090037061260021,-0.00195942352930571,0.0,0.0082178217821782,-0.005779799128292584,-0.002298020603668535,0.020761762509335334,0.012927319735708006,-0.0027748132337247077,0.0,-0.0022790328973444707
2007-09-12,-0.003739139997800543,-0.0006813315164492231,0.0008630255208976376,0.004697895499948244,0.0015277171540811934,-0.005302214805021653,0.0,0.00451733280958468,-0.004097970075288352,-0.0011867897442816467,-0.0058530875036582625,-0.0008508224617130215,-0.003210616438356134,-0.00038007991423839275,-0.0015890356539874524
2007-09-13,-0.008941384258748231,-0.004188175708580957,-0.0014781966001478756,0.007970836390644508,-0.000217912399215472,-0.005987179494939057,0.0,-0.0035194056114967193,-0.001434449760765573,-0.0025473486047620725,0.022519870473947618,-0.005393130854385403,0.005797723856560084,-0.005274395296916251,-0.0019894558838158046
2007-09-14,0.001447983960792999,0.0009780907668232447,-0.00012336540833956473,-0.0027687155040834847,0.0006538796861376206,0.002164031650637385,0.0,0.0094182281958206,0.0027781477928627086,-0.0008879597871999889,0.006477616237224743,-0.0012842465753425145,0.005123825789923033,0.001666176614721177,0.000996710854181287
2007-09-17,0.00478256033811597,-0.0001954270080126073,-0.00012338062924109692,-0.0015040712720583139,0.00043563493792208945,0.0020378416377101125,0.0,0.0045679852269413825,-0.00038226299694195577,0.0002308347181063753,-0.007294050343249501,0.014002000285755167,0.001699235344095121,0.003581213307240701,0.000796574728666716
2007-09-18,-0.007527119769758764,0.0012705238467553722,0.0013573543928923917,0.005733538136852153,-0.000653167864141109,-0.0007342896278407497,0.0,0.007159442724458155,0.002390057361376673,0.002187130582070321,0.035585650482639376,0.010286036353388811,0.009754028837998323,0.0007214866524969099,0.0011939110536264086
2007-09-19,-0.009257193843408413,-0.00048804294777937685,0.0016019716574244664,0.009952095916833475,0.0004357298474946215,-0.003356792042727955,0.0,0.019116234390009694,-0.005531711969480194,0.0013506813969341408,0.018781302170283926,-0.003765690376568982,-0.0016778664426710412,-0.0028254091971941374,0.0010931133856702717
2007-09-20,-0.01891252955082734,-0.00732421875,-0.0036909448818897286,0.014932772340620109,-0.0006533101045296415,-0.011767642635786434,0.0,-0.024507493637477694,-0.0018221923851539056,-0.0032497809333994804,-0.02594565068960816,0.018059638807223742,-0.00799535549988338,-0.011235955056179693,-0.007146118721461143
2007-09-21,0.00849110728628795,0.002951303492375771,0.0013583600889108352,-0.006241562006139458,0.000435824798430944,0.012030986814462298,0.0,0.0025123200309209114,0.004707916986933079,0.0018661968601325894,0.007149866816206437,-0.005225522552255163,0.0025445292620866105,0.00395256916996039,0.00229853799386324
2007-09-24,0.002844464671748777,0.00088278567925457,0.0011098779134295648,-0.002317993237956006,0.0008712698758441789,0.003560666475920329,0.0,0.006746987951807257,0.004972745529310608,0.0008788942833842033,0.008491091314031172,-0.0008294166436273469,0.0027495769881555722,-0.0015748031496062658,-0.0006982543640897075
2007-09-25,-0.0035171318357159324,0.001283810270482166,0.000862281350086144,0.0007843801555503217,0.0002176278563655715,-0.002889259996396821,0.0,0.0023934897079942556,-0.0005709391949757567,0.0010350306146716447,-0.02484472049689437,0.0006917542888765517,-0.007593334739506422,-0.0018730283911671702,0.0005989219405069681
2007-09-26,0.000910850506660575,0.0004795881414490646,-0.0006153846153845804,0.0014686425467773255,-0.0010879025239339483,0.0005256254577929912,0.0,-0.003629417382999137,0.0024754831952775885,0.0004273609407563896,0.014578910120311409,-0.004562422231439213,0.010414452709883146,0.0009876543209875982,-0.0002992817238627408
2007-09-27,0.006938914799226476,0.002250048914106867,0.0018472906403939836,-0.00845388563171622,0.0002178174689611221,0.0067723851102382175,0.0,-0.003067484662576622,0.002564346091746567,0.00104124730466603,0.007672991071428531,0.009722222222222262,-0.004838031131678521,0.0059200789343858765,0.0024947610018960184
2007-09-28,0.00225937641211029,-0.00048804294777937685,-0.0011063306699445508,-0.0005215367216750859,-0.00043554006968647924,-7.609807713441187e-5,0.005905527566413982,0.0,-0.0006631299734748711,0.00032706918636284457,-0.010660390419493427,0.011141678129298518,-0.004227436060029652,0.0007846983815595713,-0.0005972526378656985
2007-10-01,0.001803426510369664,-0.003027343750000022,-0.002707359094265307,-0.005146804646390339,-0.0024041394335511295,0.003749021521690807,0.0,-0.002403846153846154,-0.010996302967105855,-0.0006805866516610763,0.02434928631402196,0.00530540062576521,-0.0006368074718743609,-0.0018621973929236276,-0.0010956175298804723
2007-10-02,0.0031503150315031632,0.0014692918013516649,-0.0001233958538993721,-0.002185380694772751,-0.0006475262422840911,0.0040545443932896025,0.0,0.0019277108433735214,-0.000958497076583862,0.001493395568680485,0.0181693989071038,-0.02097428958051436,-0.002761257434154534,0.0009819324430478625,9.971083856806166e-5
2007-10-03,-0.0029161058770748195,-0.0010758998435054718,-0.00012341108231525504,0.001056717783725082,0.00021853146853158034,0.001266348511336272,0.0,-0.005291005291005264,0.0045092583709104754,-3.365119693113167e-5,-0.004830269690057687,-0.006219765031098668,0.012353567625133084,-0.0018638414753776509,-0.000997008973080701
2007-10-04,0.0038245219347580336,0.0009791442279448598,0.0004937052579610745,-0.0029390381329745933,0.0010924186148131342,0.0054432599704314095,0.0,0.004255319148936148,0.007927411652340002,0.0009632979282785694,0.010246730484023258,0.013490959666203043,-0.003787081843046491,0.0014742014742015301,0.001397205588822361
2007-10-05,-0.010757507844016067,-0.004695294923212403,-0.0011102886750555564,0.014137445473607095,-0.0010912265386293575,-0.010050101679739746,0.0,0.0005778120184900064,-0.0040746707097508465,-0.002861197262215972,0.023488589350059933,0.007273226293399219,0.004223864836325147,-0.005888125613346501,-0.004185768387482576
2007-10-08,-0.0007929315813322088,0.0023587223587223085,0.0009880202544151945,-0.0,0.001529386060738481,0.0,0.0,0.003368623676612072,0.003520456707897284,0.0,-0.018907289085930406,-0.011852861035422404,-0.0016824395373290916,0.0017769002961501167,0.0018014411529222638
